user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected
,,,,,,,,,,,,,,,,,,,0,776,970,0.8,70,,,
,,,,,,,,,,,,,,,,,,,0,122,7300,0.016712328767123287,2,,,
,,,,,,,,,,,,,,,,,,,0,136,401,0.33915211970074816,4,,,
,,,,,,,,,,,,,,,,,,,20,815,4500,0.1811111111111111,2,,,
,,,,,,,,,,,,,,,,,,,136,158,1200,0.13166666666666665,70,,,
,,,,,,,,,,,,,,,,,,,0,415,1900,0.21842105263157896,22,,,
,,,,,,,,,,,,,,,,,,,103,40,7500,0.005333333333333333,29,,,
,,,,,,,,,,,,,,,,,,,48,43,3900,0.011025641025641025,4,,,
,,,,,,,,,,,,,,,,,,,152,448,3300,0.13575757575757577,44,,,
,,,,,,,,,,,,,,,,,,,109,60,7300,0.00821917808219178,1,,,
,,,,,,,,,,,,,,,,,,,0,505,4100,0.12317073170731707,1,,,
,,,,,,,,,,,,,,,,,,,161,705,1000,0.705,369,,,
,,,,,,,,,,,,,,,,,,,82,1100,6900,0.15942028985507245,10,,,
,,,,,,,,,,,,,,,,,,,139,69,183,0.3770491803278688,13,,,
,,,,,,,,,,,,,,,,,,,18,326,247,1.319838056680162,317,,,
,,,,,,,,,,,,,,,,,,,133,42,130,0.3230769230769231,21,,,
,,,,,,,,,,,,,,,,,,,149,277,469,0.5906183368869936,66,,,
,,,,,,,,,,,,,,,,,,,111,801,1100,0.7281818181818182,126,,,
,,,,,,,,,,,,,,,,,,,22,120,129,0.9302325581395349,21,,,
,,,,,,,,,,,,,,,,,,,70,507,975,0.52,1,,,
,,,,,,,,,,,,,,,,,,,150,183,1200,0.1525,96,,,
,,,,,,,,,,,,,,,,,,,0,117,7300,0.01602739726027397,1,,,
,,,,,,,,,,,,,,,,,,,0,85,7000,0.012142857142857143,7,,,
,,,,,,,,,,,,,,,,,,,0,85,7300,0.011643835616438357,0,,,
,,,,,,,,,,,,,,,,,,,63,1400,1000,1.4,65,,,
,,,,,,,,,,,,,,,,,,,102,235,6400,0.03671875,10,,,
,,,,,,,,,,,,,,,,,,,41,784,491,1.5967413441955194,41,,,
,,,,,,,,,,,,,,,,,,,15,167,280,0.5964285714285714,40,,,
,,,,,,,,,,,,,,,,,,,0,300,302,0.9933774834437086,9,,,
,,,,,,,,,,,,,,,,,,,0,83,343,0.24198250728862974,1,,,
,,,,,,,,,,,,,,,,,,,9,528,383,1.3785900783289817,9,,,
,,,,,,,,,,,,,,,,,,,26,606,1900,0.31894736842105265,428,,,
,,,,,,,,,,,,,,,,,,,147,166,612,0.27124183006535946,6,,,
,,,,,,,,,,,,,,,,,,,27,120,1300,0.09230769230769231,8,,,
,,,,,,,,,,,,,,,,,,,20,314,107,2.9345794392523366,189,,,
,,,,,,,,,,,,,,,,,,,0,131,401,0.3266832917705736,31,,,
,,,,,,,,,,,,,,,,,,,91,283,206,1.3737864077669903,71,,,
,,,,,,,,,,,,,,,,,,,37,89,6900,0.012898550724637681,2,,,
,,,,,,,,,,,,,,,,,,,122,409,391,1.0460358056265984,116,,,
,,,,,,,,,,,,,,,,,,,0,283,7200,0.03930555555555556,23,,,
,,,,,,,,,,,,,,,,,,,0,41,7000,0.005857142857142857,0,,,
,,,,,,,,,,,,,,,,,,,0,112,108,1.037037037037037,7,,,
,,,,,,,,,,,,,,,,,,,35,33,1900,0.017368421052631578,0,,,
,,,,,,,,,,,,,,,,,,,163,356,1100,0.3236363636363636,101,,,
,,,,,,,,,,,,,,,,,,,0,297,585,0.5076923076923077,2,,,
,,,,,,,,,,,,,,,,,,,0,20,944,0.0211864406779661,6,,,
,,,,,,,,,,,,,,,,,,,0,181,753,0.2403718459495352,53,,,
,,,,,,,,,,,,,,,,,,,0,313,1200,0.2608333333333333,5,,,
,,,,,,,,,,,,,,,,,,,37,982,2000,0.491,19,,,
,,,,,,,,,,,,,,,,,,,105,252,6700,0.037611940298507465,5,,,
,,,,,,,,,,,,,,,,,,,0,36,7300,0.004931506849315068,2,,,
,,,,,,,,,,,,,,,,,,,0,78,109,0.7155963302752294,2,,,
,,,,,,,,,,,,,,,,,,,0,80,7400,0.010810810810810811,0,,,
,,,,,,,,,,,,,,,,,,,183,1700,1300,1.3076923076923077,524,,,
,,,,,,,,,,,,,,,,,,,0,617,824,0.7487864077669902,128,,,
,,,,,,,,,,,,,,,,,,,0,1000,736,1.358695652173913,267,,,
,,,,,,,,,,,,,,,,,,,23,1300,1700,0.7647058823529411,12,,,
,,,,,,,,,,,,,,,,,,,8,149,154,0.9675324675324676,1,,,
,,,,,,,,,,,,,,,,,,,49,1100,214,5.140186915887851,15,,,
,,,,,,,,,,,,,,,,,,,98,45,7500,0.006,4,,,
,,,,,,,,,,,,,,,,,,,138,368,1900,0.1936842105263158,258,,,
,,,,,,,,,,,,,,,,,,,140,1300,1100,1.1818181818181819,481,,,
,,,,,,,,,,,,,,,,,,,21,94,4000,0.0235,0,,,
,,,,,,,,,,,,,,,,,,,105,370,383,0.9660574412532638,22,,,
,,,,,,,,,,,,,,,,,,,4,569,830,0.6855421686746987,85,,,
,,,,,,,,,,,,,,,,,,,33,412,510,0.807843137254902,12,,,
,,,,,,,,,,,,,,,,,,,97,369,5300,0.06962264150943397,1,,,
,,,,,,,,,,,,,,,,,,,170,106,6600,0.01606060606060606,18,,,
,,,,,,,,,,,,,,,,,,,0,204,99,2.0606060606060606,12,,,
,,,,,,,,,,,,,,,,,,,0,17,7300,0.002328767123287671,0,,,
,,,,,,,,,,,,,,,,,,,42,50,7400,0.006756756756756757,1,,,
,,,,,,,,,,,,,,,,,,,64,196,224,0.875,198,,,
,,,,,,,,,,,,,,,,,,,89,546,2000,0.273,6,,,
,,,,,,,,,,,,,,,,,,,0,114,211,0.5402843601895735,1,,,
,,,,,,,,,,,,,,,,,,,89,59,4,14.75,13,,,
,,,,,,,,,,,,,,,,,,,18,354,1700,0.20823529411764705,80,,,
,,,,,,,,,,,,,,,,,,,0,251,17,14.764705882352942,2,,,
,,,,,,,,,,,,,,,,,,,61,668,6900,0.09681159420289855,1300,,,
,,,,,,,,,,,,,,,,,,,44,257,1600,0.160625,62,,,
,,,,,,,,,,,,,,,,,,,0,53,249,0.21285140562248997,2,,,
,,,,,,,,,,,,,,,,,,,158,3300,2400,1.375,820,,,
,,,,,,,,,,,,,,,,,,,16,97,206,0.470873786407767,34,,,
,,,,,,,,,,,,,,,,,,,47,2200,887,2.480270574971815,289,,,
,,,,,,,,,,,,,,,,,,,147,583,1500,0.38866666666666666,25,,,
,,,,,,,,,,,,,,,,,,,24,331,92,3.597826086956522,9,,,
,,,,,,,,,,,,,,,,,,,0,190,7500,0.025333333333333333,1,,,
,,,,,,,,,,,,,,,,,,,112,1300,7200,0.18055555555555555,66,,,
,,,,,,,,,,,,,,,,,,,18,266,800,0.3325,44,,,
,,,,,,,,,,,,,,,,,,,9,928,31,29.93548387096774,39,,,
,,,,,,,,,,,,,,,,,,,57,872,1100,0.7927272727272727,50,,,
,,,,,,,,,,,,,,,,,,,46,224,7400,0.03027027027027027,26,,,
,,,,,,,,,,,,,,,,,,,59,209,150,1.3933333333333333,30,,,
,,,,,,,,,,,,,,,,,,,0,1700,7500,0.22666666666666666,336,,,
,,,,,,,,,,,,,,,,,,,0,294,871,0.3375430539609644,164,,,
,,,,,,,,,,,,,,,,,,,0,173,1200,0.14416666666666667,6,,,
,,,,,,,,,,,,,,,,,,,83,2200,702,3.133903133903134,50,,,
,,,,,,,,,,,,,,,,,,,121,185,192,0.9635416666666666,29,,,
,,,,,,,,,,,,,,,,,,,162,261,404,0.6460396039603961,913,,,
,,,,,,,,,,,,,,,,,,,0,14,166,0.08433734939759036,22,,,
,,,,,,,,,,,,,,,,,,,0,64,5500,0.011636363636363636,0,,,
,,,,,,,,,,,,,,,,,,,3,702,1600,0.43875,101,,,
,,,,,,,,,,,,,,,,,,,124,36,6,6.0,15,,,
,,,,,,,,,,,,,,,,,,,0,269,7300,0.03684931506849315,34,,,
,,,,,,,,,,,,,,,,,,,0,72,7300,0.009863013698630137,0,,,
,,,,,,,,,,,,,,,,,,,55,188,448,0.41964285714285715,18,,,
,,,,,,,,,,,,,,,,,,,63,399,505,0.7900990099009901,165,,,
,,,,,,,,,,,,,,,,,,,0,460,803,0.572851805728518,38,,,
,,,,,,,,,,,,,,,,,,,0,360,4100,0.08780487804878048,73,,,
,,,,,,,,,,,,,,,,,,,46,171,6800,0.02514705882352941,1,,,
,,,,,,,,,,,,,,,,,,,72,52,77,0.6753246753246753,30,,,
,,,,,,,,,,,,,,,,,,,146,1000,6500,0.15384615384615385,272,,,
,,,,,,,,,,,,,,,,,,,36,939,558,1.6827956989247312,25,,,
,,,,,,,,,,,,,,,,,,,69,212,591,0.3587140439932318,16,,,
,,,,,,,,,,,,,,,,,,,169,72,711,0.10126582278481013,5,,,
,,,,,,,,,,,,,,,,,,,4,347,255,1.3607843137254902,6,,,
,,,,,,,,,,,,,,,,,,,31,1200,2000,0.6,2400,,,
,,,,,,,,,,,,,,,,,,,0,186,7300,0.02547945205479452,5,,,
,,,,,,,,,,,,,,,,,,,74,42,347,0.12103746397694524,10,,,
,,,,,,,,,,,,,,,,,,,164,318,2300,0.13826086956521738,39,,,
,,,,,,,,,,,,,,,,,,,0,162,1200,0.135,27,,,
,,,,,,,,,,,,,,,,,,,0,282,1200,0.235,64,,,
,,,,,,,,,,,,,,,,,,,0,1300,7500,0.17333333333333334,196,,,
,,,,,,,,,,,,,,,,,,,28,966,3000,0.322,158,,,
,,,,,,,,,,,,,,,,,,,0,76,7400,0.01027027027027027,6,,,
,,,,,,,,,,,,,,,,,,,0,143,45,3.1777777777777776,5,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,52,1100,1200,0.9166666666666666,594,,,
,,,,,,,,,,,,,,,,,,,174,4600,7500,0.6133333333333333,875,,,
,,,,,,,,,,,,,,,,,,,0,15,1600,0.009375,0,,,
,,,,,,,,,,,,,,,,,,,168,1500,4300,0.3488372093023256,744,,,
,,,,,,,,,,,,,,,,,,,88,88,36,2.4444444444444446,12,,,
,,,,,,,,,,,,,,,,,,,102,45,95,0.47368421052631576,8,,,
,,,,,,,,,,,,,,,,,,,26,507,896,0.5658482142857143,38,,,
,,,,,,,,,,,,,,,,,,,69,285,261,1.0919540229885059,111,,,
,,,,,,,,,,,,,,,,,,,90,533,1100,0.48454545454545456,428,,,
,,,,,,,,,,,,,,,,,,,134,74,101,0.7326732673267327,24,,,
,,,,,,,,,,,,,,,,,,,101,2900,6900,0.42028985507246375,110,,,
,,,,,,,,,,,,,,,,,,,0,388,613,0.632952691680261,209,,,
,,,,,,,,,,,,,,,,,,,167,3500,922,3.7960954446854664,712,,,
,,,,,,,,,,,,,,,,,,,108,391,601,0.6505823627287853,163,,,
,,,,,,,,,,,,,,,,,,,145,286,2300,0.12434782608695652,86,,,
,,,,,,,,,,,,,,,,,,,0,585,595,0.9831932773109243,4,,,
,,,,,,,,,,,,,,,,,,,156,6700,364,18.406593406593405,1600,,,
,,,,,,,,,,,,,,,,,,,0,37,3200,0.0115625,0,,,
,,,,,,,,,,,,,,,,,,,182,543,1100,0.49363636363636365,27,,,
,,,,,,,,,,,,,,,,,,,0,20,12,1.6666666666666667,1,,,
,,,,,,,,,,,,,,,,,,,0,96,385,0.24935064935064935,2,,,
,,,,,,,,,,,,,,,,,,,38,388,797,0.4868255959849435,24,,,
,,,,,,,,,,,,,,,,,,,77,824,859,0.959254947613504,298,,,
,,,,,,,,,,,,,,,,,,,160,9,86,0.10465116279069768,2,,,
,,,,,,,,,,,,,,,,,,,0,146,7400,0.01972972972972973,6,,,
,,,,,,,,,,,,,,,,,,,48,91,528,0.17234848484848486,4,,,
,,,,,,,,,,,,,,,,,,,121,248,901,0.27524972253052166,193,,,
,,,,,,,,,,,,,,,,,,,0,19,93,0.20430107526881722,3,,,
,,,,,,,,,,,,,,,,,,,0,176,5600,0.03142857142857143,5,,,
,,,,,,,,,,,,,,,,,,,8,199,200,0.995,24,,,
,,,,,,,,,,,,,,,,,,,0,208,1700,0.1223529411764706,43,,,
,,,,,,,,,,,,,,,,,,,0,34,7500,0.004533333333333334,0,,,
,,,,,,,,,,,,,,,,,,,0,110,7400,0.014864864864864866,5,,,
,,,,,,,,,,,,,,,,,,,0,350,1600,0.21875,1,,,
,,,,,,,,,,,,,,,,,,,153,112,625,0.1792,136,,,
,,,,,,,,,,,,,,,,,,,0,157,7300,0.021506849315068494,4,,,
,,,,,,,,,,,,,,,,,,,54,545,3000,0.18166666666666667,1,,,
,,,,,,,,,,,,,,,,,,,0,46,7400,0.006216216216216216,1,,,
,,,,,,,,,,,,,,,,,,,0,3,177,0.01694915254237288,0,,,
,,,,,,,,,,,,,,,,,,,12,250,609,0.41050903119868637,81,,,
,,,,,,,,,,,,,,,,,,,0,25,175,0.14285714285714285,2,,,
,,,,,,,,,,,,,,,,,,,136,168,1300,0.12923076923076923,10,,,
,,,,,,,,,,,,,,,,,,,131,986,3000,0.32866666666666666,3,,,
,,,,,,,,,,,,,,,,,,,83,60,53,1.1320754716981132,20,,,
,,,,,,,,,,,,,,,,,,,173,2100,1100,1.9090909090909092,507,,,
,,,,,,,,,,,,,,,,,,,168,1200,2000,0.6,544,,,
,,,,,,,,,,,,,,,,,,,67,63,277,0.22743682310469315,26,,,
,,,,,,,,,,,,,,,,,,,0,94,1600,0.05875,2,,,
,,,,,,,,,,,,,,,,,,,0,353,1800,0.19611111111111112,41,,,
,,,,,,,,,,,,,,,,,,,150,65,74,0.8783783783783784,12,,,
,,,,,,,,,,,,,,,,,,,172,478,3500,0.13657142857142857,30,,,
,,,,,,,,,,,,,,,,,,,110,979,948,1.0327004219409284,503,,,
,,,,,,,,,,,,,,,,,,,143,452,1800,0.2511111111111111,29,,,
,,,,,,,,,,,,,,,,,,,0,93,184,0.5054347826086957,31,,,
,,,,,,,,,,,,,,,,,,,147,851,5300,0.16056603773584904,866,,,
,,,,,,,,,,,,,,,,,,,0,213,213,1.0,3,,,
,,,,,,,,,,,,,,,,,,,141,1100,2000,0.55,351,,,
,,,,,,,,,,,,,,,,,,,0,219,783,0.2796934865900383,79,,,
,,,,,,,,,,,,,,,,,,,94,148,239,0.6192468619246861,2,,,
,,,,,,,,,,,,,,,,,,,0,198,620,0.3193548387096774,59,,,
,,,,,,,,,,,,,,,,,,,13,200,691,0.2894356005788712,18,,,
,,,,,,,,,,,,,,,,,,,155,828,1100,0.7527272727272727,254,,,
,,,,,,,,,,,,,,,,,,,0,93,124,0.75,0,,,
,,,,,,,,,,,,,,,,,,,38,371,6500,0.057076923076923074,1,,,
,,,,,,,,,,,,,,,,,,,0,259,625,0.4144,8,,,
,,,,,,,,,,,,,,,,,,,28,602,911,0.6608122941822173,41,,,
,,,,,,,,,,,,,,,,,,,0,134,6700,0.02,0,,,
,,,,,,,,,,,,,,,,,,,16,945,1900,0.49736842105263157,36,,,
,,,,,,,,,,,,,,,,,,,0,298,157,1.8980891719745223,27,,,
,,,,,,,,,,,,,,,,,,,105,995,7400,0.13445945945945945,71,,,
,,,,,,,,,,,,,,,,,,,45,65,125,0.52,31,,,
,,,,,,,,,,,,,,,,,,,16,290,925,0.31351351351351353,7,,,
,,,,,,,,,,,,,,,,,,,0,503,2300,0.21869565217391304,104,,,
,,,,,,,,,,,,,,,,,,,0,570,1400,0.40714285714285714,6,,,
,,,,,,,,,,,,,,,,,,,0,22,2600,0.008461538461538461,0,,,
,,,,,,,,,,,,,,,,,,,125,75,533,0.14071294559099437,1,,,
,,,,,,,,,,,,,,,,,,,69,426,1600,0.26625,6,,,
,,,,,,,,,,,,,,,,,,,0,101,7300,0.013835616438356164,0,,,
,,,,,,,,,,,,,,,,,,,0,1600,7200,0.2222222222222222,0,,,
,,,,,,,,,,,,,,,,,,,0,2,106,0.018867924528301886,0,,,
,,,,,,,,,,,,,,,,,,,75,801,935,0.8566844919786096,185,,,
,,,,,,,,,,,,,,,,,,,0,61,6400,0.00953125,0,,,
,,,,,,,,,,,,,,,,,,,36,928,4400,0.2109090909090909,54,,,
,,,,,,,,,,,,,,,,,,,106,2400,5500,0.43636363636363634,0,,,
,,,,,,,,,,,,,,,,,,,99,158,7500,0.021066666666666668,77,,,
,,,,,,,,,,,,,,,,,,,64,213,754,0.28249336870026526,55,,,
,,,,,,,,,,,,,,,,,,,0,92,588,0.1564625850340136,1,,,
,,,,,,,,,,,,,,,,,,,87,114,7300,0.015616438356164384,16,,,
,,,,,,,,,,,,,,,,,,,0,403,1600,0.251875,4,,,
,,,,,,,,,,,,,,,,,,,0,158,294,0.5374149659863946,200,,,
,,,,,,,,,,,,,,,,,,,0,48,7300,0.006575342465753425,0,,,
,,,,,,,,,,,,,,,,,,,48,661,1000,0.661,35,,,
,,,,,,,,,,,,,,,,,,,0,47,50,0.94,6,,,
,,,,,,,,,,,,,,,,,,,28,649,1100,0.59,24,,,
,,,,,,,,,,,,,,,,,,,104,75,300,0.25,1,,,
,,,,,,,,,,,,,,,,,,,93,439,1300,0.3376923076923077,15,,,
,,,,,,,,,,,,,,,,,,,0,390,1300,0.3,1,,,
,,,,,,,,,,,,,,,,,,,42,784,685,1.1445255474452554,41,,,
,,,,,,,,,,,,,,,,,,,51,102,357,0.2857142857142857,27,,,
,,,,,,,,,,,,,,,,,,,0,217,6500,0.03338461538461539,0,,,
,,,,,,,,,,,,,,,,,,,54,363,1100,0.33,18,,,
,,,,,,,,,,,,,,,,,,,100,68,89,0.7640449438202247,17,,,
,,,,,,,,,,,,,,,,,,,12,428,328,1.3048780487804879,42,,,
,,,,,,,,,,,,,,,,,,,16,454,2900,0.15655172413793103,119,,,
,,,,,,,,,,,,,,,,,,,0,75,763,0.0982961992136304,14,,,
,,,,,,,,,,,,,,,,,,,0,78,6900,0.011304347826086957,3,,,
,,,,,,,,,,,,,,,,,,,136,92,6700,0.01373134328358209,7,,,
,,,,,,,,,,,,,,,,,,,0,152,639,0.2378716744913928,174,,,
,,,,,,,,,,,,,,,,,,,0,52,57,0.9122807017543859,6,,,
,,,,,,,,,,,,,,,,,,,17,128,633,0.20221169036334913,3,,,
,,,,,,,,,,,,,,,,,,,42,358,623,0.5746388443017657,75,,,
,,,,,,,,,,,,,,,,,,,55,261,1300,0.20076923076923076,165,,,
,,,,,,,,,,,,,,,,,,,0,168,878,0.19134396355353075,106,,,
,,,,,,,,,,,,,,,,,,,138,241,659,0.36570561456752654,332,,,
,,,,,,,,,,,,,,,,,,,142,5000,1200,4.166666666666667,285,,,
,,,,,,,,,,,,,,,,,,,0,975,7000,0.1392857142857143,3,,,
,,,,,,,,,,,,,,,,,,,17,630,940,0.6702127659574468,76,,,
,,,,,,,,,,,,,,,,,,,15,1200,7300,0.1643835616438356,0,,,
,,,,,,,,,,,,,,,,,,,0,362,6800,0.05323529411764706,16,,,
,,,,,,,,,,,,,,,,,,,26,112,6500,0.01723076923076923,0,,,
,,,,,,,,,,,,,,,,,,,0,24,7400,0.003243243243243243,1,,,
,,,,,,,,,,,,,,,,,,,56,217,367,0.5912806539509536,36,,,
,,,,,,,,,,,,,,,,,,,0,421,2700,0.1559259259259259,8,,,
,,,,,,,,,,,,,,,,,,,32,215,632,0.3401898734177215,31,,,
,,,,,,,,,,,,,,,,,,,57,1300,5700,0.22807017543859648,1,,,
,,,,,,,,,,,,,,,,,,,6,76,7400,0.01027027027027027,1,,,
,,,,,,,,,,,,,,,,,,,164,286,1300,0.22,57,,,
,,,,,,,,,,,,,,,,,,,0,14,36,0.3888888888888889,3,,,
,,,,,,,,,,,,,,,,,,,0,60,7400,0.008108108108108109,1,,,
,,,,,,,,,,,,,,,,,,,168,135,1500,0.09,12,,,
,,,,,,,,,,,,,,,,,,,26,210,1000,0.21,1,,,
,,,,,,,,,,,,,,,,,,,23,743,1100,0.6754545454545454,314,,,
,,,,,,,,,,,,,,,,,,,78,1700,1600,1.0625,1500,,,
,,,,,,,,,,,,,,,,,,,157,421,715,0.5888111888111888,23,,,
,,,,,,,,,,,,,,,,,,,0,227,7300,0.031095890410958903,2,,,
,,,,,,,,,,,,,,,,,,,0,60,223,0.26905829596412556,12,,,
,,,,,,,,,,,,,,,,,,,163,960,7100,0.1352112676056338,67,,,
,,,,,,,,,,,,,,,,,,,0,140,2300,0.06086956521739131,0,,,
,,,,,,,,,,,,,,,,,,,0,50,605,0.08264462809917356,1,,,
,,,,,,,,,,,,,,,,,,,0,49,598,0.08193979933110368,3,,,
,,,,,,,,,,,,,,,,,,,246,369,2500,0.1476,1200,,,
,,,,,,,,,,,,,,,,,,,0,319,1300,0.2453846153846154,50,,,
,,,,,,,,,,,,,,,,,,,81,1300,4400,0.29545454545454547,342,,,
,,,,,,,,,,,,,,,,,,,39,1100,7500,0.14666666666666667,183,,,
,,,,,,,,,,,,,,,,,,,63,2100,1200,1.75,179,,,
,,,,,,,,,,,,,,,,,,,56,458,506,0.9051383399209486,385,,,
,,,,,,,,,,,,,,,,,,,72,98,185,0.5297297297297298,27,,,
,,,,,,,,,,,,,,,,,,,128,833,3800,0.21921052631578947,81,,,
,,,,,,,,,,,,,,,,,,,0,132,114,1.1578947368421053,6,,,
,,,,,,,,,,,,,,,,,,,43,327,495,0.6606060606060606,145,,,
,,,,,,,,,,,,,,,,,,,22,383,1000,0.383,20,,,
,,,,,,,,,,,,,,,,,,,87,121,59,2.0508474576271185,2,,,
,,,,,,,,,,,,,,,,,,,0,448,1400,0.32,23,,,
,,,,,,,,,,,,,,,,,,,120,1100,2000,0.55,62,,,
,,,,,,,,,,,,,,,,,,,0,442,1200,0.36833333333333335,213,,,
,,,,,,,,,,,,,,,,,,,32,95,637,0.14913657770800628,4,,,
,,,,,,,,,,,,,,,,,,,0,562,2100,0.26761904761904765,509,,,
,,,,,,,,,,,,,,,,,,,0,368,236,1.5593220338983051,0,,,
,,,,,,,,,,,,,,,,,,,17,271,529,0.5122873345935728,35,,,
,,,,,,,,,,,,,,,,,,,285,145,7400,0.019594594594594596,9,,,
,,,,,,,,,,,,,,,,,,,164,227,7500,0.030266666666666667,35,,,
,,,,,,,,,,,,,,,,,,,0,213,368,0.5788043478260869,7,,,
,,,,,,,,,,,,,,,,,,,0,72,111,0.6486486486486487,1,,,
,,,,,,,,,,,,,,,,,,,63,138,333,0.4144144144144144,15,,,
,,,,,,,,,,,,,,,,,,,0,332,1800,0.18444444444444444,29,,,
,,,,,,,,,,,,,,,,,,,15,30,7200,0.004166666666666667,7,,,
,,,,,,,,,,,,,,,,,,,142,229,6200,0.03693548387096774,87,,,
,,,,,,,,,,,,,,,,,,,0,114,319,0.3573667711598746,17,,,
,,,,,,,,,,,,,,,,,,,0,179,7300,0.02452054794520548,0,,,
,,,,,,,,,,,,,,,,,,,0,73,254,0.2874015748031496,4,,,
,,,,,,,,,,,,,,,,,,,31,799,777,1.0283140283140284,103,,,
,,,,,,,,,,,,,,,,,,,0,14,160,0.0875,0,,,
,,,,,,,,,,,,,,,,,,,128,1100,957,1.1494252873563218,139,,,
,,,,,,,,,,,,,,,,,,,136,1100,7500,0.14666666666666667,149,,,
,,,,,,,,,,,,,,,,,,,0,197,341,0.5777126099706745,14,,,
,,,,,,,,,,,,,,,,,,,34,616,601,1.0249584026622296,17,,,
,,,,,,,,,,,,,,,,,,,0,236,6600,0.03575757575757576,0,,,
,,,,,,,,,,,,,,,,,,,11,251,1100,0.22818181818181818,20,,,
,,,,,,,,,,,,,,,,,,,50,57,7300,0.007808219178082192,7,,,
,,,,,,,,,,,,,,,,,,,131,1000,722,1.3850415512465375,211,,,
,,,,,,,,,,,,,,,,,,,125,59,29,2.0344827586206895,44,,,
,,,,,,,,,,,,,,,,,,,125,1800,2900,0.6206896551724138,5600,,,
,,,,,,,,,,,,,,,,,,,144,543,1300,0.4176923076923077,53,,,
,,,,,,,,,,,,,,,,,,,12,473,531,0.8907721280602636,31,,,
,,,,,,,,,,,,,,,,,,,86,559,3400,0.16441176470588234,38,,,
,,,,,,,,,,,,,,,,,,,61,74,64,1.15625,2,,,
,,,,,,,,,,,,,,,,,,,51,13,65,0.2,46,,,
,,,,,,,,,,,,,,,,,,,0,135,576,0.234375,159,,,
,,,,,,,,,,,,,,,,,,,14,455,265,1.7169811320754718,132,,,
,,,,,,,,,,,,,,,,,,,0,241,1500,0.16066666666666668,13,,,
,,,,,,,,,,,,,,,,,,,136,681,3600,0.18916666666666668,316,,,
,,,,,,,,,,,,,,,,,,,0,51,83,0.6144578313253012,1,,,
,,,,,,,,,,,,,,,,,,,119,1300,1200,1.0833333333333333,210,,,
,,,,,,,,,,,,,,,,,,,301,225,865,0.26011560693641617,244,,,
,,,,,,,,,,,,,,,,,,,79,130,324,0.4012345679012346,89,,,
,,,,,,,,,,,,,,,,,,,0,50,282,0.1773049645390071,1,,,
,,,,,,,,,,,,,,,,,,,175,189,258,0.7325581395348837,6,,,
,,,,,,,,,,,,,,,,,,,91,1500,674,2.2255192878338277,52,,,
,,,,,,,,,,,,,,,,,,,0,53,236,0.2245762711864407,11,,,
,,,,,,,,,,,,,,,,,,,0,416,7400,0.05621621621621622,3,,,
,,,,,,,,,,,,,,,,,,,0,38,168,0.2261904761904762,18,,,
,,,,,,,,,,,,,,,,,,,17,921,3200,0.2878125,250,,,
,,,,,,,,,,,,,,,,,,,0,102,151,0.6754966887417219,1,,,
,,,,,,,,,,,,,,,,,,,36,255,1600,0.159375,6,,,
,,,,,,,,,,,,,,,,,,,0,345,470,0.7340425531914894,6,,,
,,,,,,,,,,,,,,,,,,,156,7100,5000,1.42,3800,,,
,,,,,,,,,,,,,,,,,,,0,140,154,0.9090909090909091,7,,,
,,,,,,,,,,,,,,,,,,,0,71,234,0.3034188034188034,25,,,
,,,,,,,,,,,,,,,,,,,93,179,635,0.28188976377952757,3,,,
,,,,,,,,,,,,,,,,,,,148,481,1700,0.28294117647058825,285,,,
,,,,,,,,,,,,,,,,,,,25,97,141,0.6879432624113475,1,,,
,,,,,,,,,,,,,,,,,,,0,49,83,0.5903614457831325,25,,,
,,,,,,,,,,,,,,,,,,,0,96,7300,0.01315068493150685,33,,,
,,,,,,,,,,,,,,,,,,,0,249,1200,0.2075,9,,,
,,,,,,,,,,,,,,,,,,,14,55,196,0.28061224489795916,4,,,
,,,,,,,,,,,,,,,,,,,148,37,118,0.3135593220338983,9,,,
,,,,,,,,,,,,,,,,,,,11,84,295,0.2847457627118644,48,,,
,,,,,,,,,,,,,,,,,,,0,70,7500,0.009333333333333334,0,,,
,,,,,,,,,,,,,,,,,,,54,484,1900,0.25473684210526315,236,,,
,,,,,,,,,,,,,,,,,,,0,89,319,0.27899686520376177,44,,,
,,,,,,,,,,,,,,,,,,,77,1700,1600,1.0625,615,,,
,,,,,,,,,,,,,,,,,,,29,503,448,1.1227678571428572,257,,,
,,,,,,,,,,,,,,,,,,,157,3200,695,4.60431654676259,1100,,,
,,,,,,,,,,,,,,,,,,,0,8,46,0.17391304347826086,2,,,
,,,,,,,,,,,,,,,,,,,0,716,3300,0.21696969696969698,140,,,
,,,,,,,,,,,,,,,,,,,111,347,2500,0.1388,36,,,
,,,,,,,,,,,,,,,,,,,171,108,823,0.13122721749696234,184,,,
,,,,,,,,,,,,,,,,,,,56,690,2300,0.3,25,,,
,,,,,,,,,,,,,,,,,,,29,605,2100,0.28809523809523807,1,,,
,,,,,,,,,,,,,,,,,,,127,2200,4300,0.5116279069767442,54,,,
